Algorithm: Kruskal's MST
3140 8557 13
5673 7831 13
1427 7564 13
681 8802 13
2211 2935 13
7475 8104 13
4532 6663 13
4933 7444 13
3714 4781 13
7538 8687 13
2580 9288 13
1585 5075 13
3021 3233 13
4289 9123 13
56 944 13
5156 8309 13
1881 8910 13
2938 9492 13
5750 9960 13
7672 9696 13
6658 7542 13
3140 4862 13
4431 8708 13
1128 5109 13
2760 3615 13
148 4093 13
4215 9175 13
934 5239 13
6176 8452 13
3911 8700 14
1794 9077 14
1252 7107 14
610 5464 14
1536 7405 14
1279 6672 14
1576 7601 14
4982 8425 14
2479 6095 14
3886 4652 14
3882 9851 14
2949 7767 14
186 7605 14
1247 7349 14
3782 8522 14
1394 4946 14
9218 9990 14
6668 9278 14
5303 6415 14
2027 6093 14
4419 7144 14
247 4661 14
6515 9276 14
4255 8341 14
3719 7251 14
830 6301 14
5092 5756 14
5325 8867 14
6513 7210 14
4515 9006 14
2939 9451 14
572 8352 14
2038 6253 14
127 9577 14
1085 5221 14
1103 1399 14
4911 6610 14
457 4848 14
3015 3232 14
141 1964 14
325 1107 15
2183 8149 15
1220 2500 15
1805 2888 15
7717 9409 15
6119 9547 15
2160 7782 15
4370 8075 15
3977 4135 15
844 5839 15
2585 9071 15
294 2311 15
321 3193 15
5380 7662 15
3002 7028 15
3427 7771 15
3123 5614 15
2890 2921 15
420 4006 15
1759 6815 16
3531 8262 16
786 6126 16
1814 2871 16
2151 8774 16
663 8245 16
7188 7820 16
8819 9712 16
3121 8876 16
5160 9426 16
1222 9580 16
6233 6522 16
4693 7753 16
6229 7547 16
2081 5315 16
2721 4400 16
540 7891 16
2724 7583 16
1195 8929 16
851 1375 16
3928 5280 16
3557 8471 16
2112 4870 16
726 9764 16
103 9760 16
548 8082 16
4614 7206 16
2189 3892 16
7733 9435 16
7144 7567 16
3446 8620 16
1365 9914 16
6259 7840 16
9239 9886 16
4822 6857 16
2051 4523 16
1800 4153 16
506 5089 16
2052 9924 16
2242 9525 16
1505 4170 16
1540 9784 16
4396 8157 16
5685 6795 16
2053 7773 16
1444 4580 17
5436 5939 17
2803 4747 17
3550 8632 17
3198 3941 17
2842 9190 17
7532 8158 17
1516 4139 17
1081 7201 17
985 7373 17
2654 2875 17
6798 8101 17
3304 5634 17
1469 2688 17
7187 9991 17
456 736 17
7222 8987 17
4971 9519 17
1590 7308 17
2220 6883 17
976 7506 17
9639 9789 17
175 1965 17
6129 6649 17
9202 9395 17
514 2991 17
355 5612 17
4475 8218 17
35 4606 18
3212 8569 18
2901 8713 18
2412 8801 18
5058 8630 18
8477 9389 18
2677 7097 18
453 3321 18
315 7659 18
4563 7658 18
6373 9707 18
1543 9638 18
5669 7978 18
642 694 18
1812 3029 18
262 4732 18
3171 6670 18
1861 5582 18
478 5338 18
6530 8196 18
1699 3636 18
723 3831 18
541 4154 18
1699 2015 18
406 4450 18
2619 2880 18
1395 7401 18
4910 5818 18
4363 4694 18
560 6007 19
4082 5027 19
3793 6867 19
9120 9944 19
1752 5703 19
4364 6361 19
1680 4988 19
260 9597 19
1691 3233 19
8074 9046 19
2223 3760 19
3467 6062 19
2048 6048 19
4173 9160 19
1036 9648 19
1522 2524 19
1148 8770 19
4646 8008 19
6000 9988 19
2963 9814 19
5527 6142 19
4609 9094 19
5959 8230 19
3862 9223 19
1622 3039 20
6237 9696 20
6936 9343 20
362 5246 20
1360 2952 20
5047 8321 20
4141 4631 20
211 3138 20
6385 9479 20
1123 2304 20
432 1294 20
1312 4856 20
1694 9573 20
2760 3274 20
591 3097 20
517 8650 20
6969 7919 20
370 5042 20
1975 5997 20
3223 6438 20
100 5239 20
531 4666 20
1534 2263 20
6791 7919 20
5033 8721 20
3099 4360 20
3407 3831 20
309 7951 20
2115 7106 20
3838 7248 20
2597 3777 20
3044 7597 20
689 1197 20
2690 9618 20
1012 9815 21
1325 8756 21
667 921 21
3021 6953 21
5033 9751 21
1512 6016 21
2823 9601 21
219 5235 21
4899 7907 21
2162 7488 21
613 3894 21
1069 9691 21
1473 4356 21
2925 7139 21
687 3324 21
136 8519 21
923 3382 21
8084 9980 21
1770 4591 21
948 1703 21
3699 6321 21
3998 9997 21
782 5517 21
542 3306 21
3215 5010 21
5697 9663 21
5069 8909 21
1117 4552 21
451 6500 21
5993 9733 21
3053 9892 21
3814 5304 21
3456 9978 22
25 4702 22
9118 9576 22
6122 9293 22
9202 9425 22
2613 9417 22
4779 8272 22
1946 5933 22
2051 3583 22
5660 6999 22
1691 7198 22
4605 7862 22
6949 9536 22
5760 6246 22
743 8075 22
2778 3005 22
712 9500 22
4267 4274 22
4032 8275 22
2482 3680 22
1042 6073 22
871 5849 22
8417 8858 22
2947 9790 22
87 3752 22
683 4924 22
2343 6506 22
5492 9572 22
2155 4115 22
5415 9547 22
387 9665 23
979 7843 23
1648 3177 23
1327 7811 23
1496 9855 23
3033 9506 23
329 7519 23
2532 4233 23
4215 5867 23
753 7514 23
20 1594 23
2300 3957 23
1159 5677 23
2128 6591 23
1177 3391 23
1152 3522 23
3149 6060 23
6504 8654 23
960 6689 23
181 8273 23
1270 9540 23
589 9232 23
1262 6303 23
302 3933 23
7111 9975 24
5771 8891 24
4986 9201 24
126 7099 24
3745 7037 24
1638 3053 24
606 1594 24
2197 2420 24
5788 7942 24
3290 7103 24
1522 8932 24
1193 7307 24
1583 6958 24
538 6058 24
1709 2503 24
1029 7842 24
3214 6307 24
7750 7786 24
3792 4444 24
1734 3797 24
2462 5045 24
2000 7180 24
262 1276 24
12 8562 24
8409 9616 24
1871 3553 24
3201 9610 24
3166 5553 24
3116 6037 24
145 7022 24
6130 9579 24
1143 2429 24
116 9870 24
1336 7407 24
6688 7767 24
8742 9799 24
2729 5053 24
1076 3967 24
3301 3468 24
6944 8725 24
2006 6407 24
5688 6640 24
4667 7681 24
1949 5243 24
4582 6545 24
8133 9267 25
8 9832 25
578 2911 25
187 5495 25
1450 2817 25
794 5082 25
36 9962 25
2676 7680 25
1605 8937 25
3107 6561 25
689 9333 25
9394 9587 25
6267 9725 25
4828 7700 25
5034 7249 25
536 2905 25
5273 7140 25
3576 9782 25
4310 7912 25
5803 9306 25
654 2702 25
5133 8896 25
2430 3357 25
3660 5602 25
7152 9843 25
3091 8956 25
2922 5922 25
837 6680 25
2938 9271 25
1180 3478 25
4358 7642 25
631 8738 25
6417 8771 25
3956 5399 25
6402 6721 25
5219 9011 26
3321 9676 26
2450 9624 26
6766 9412 26
5161 8457 26
9199 9732 26
5223 6324 26
3082 7931 26
5918 6070 26
689 5834 26
1034 8115 26
720 8169 26
6838 8067 26
2050 9419 26
2186 5450 26
1227 2986 26
2578 7300 26
2935 5528 26
4422 7754 26
4892 8302 26
2605 5003 26
5714 6764 27
6118 8279 27
7594 9161 27
136 6576 27
92 7314 27
1662 6841 27
3145 5951 27
3177 6678 27
5125 8225 27
8610 9769 27
3229 8298 27
3181 6435 27
699 2774 27
2239 4010 27
2557 6120 27
1864 8753 27
4693 6415 27
4689 9610 27
354 7221 27
4071 9644 27
650 2139 27
9011 9563 27
589 2673 27
6046 6965 27
8247 8467 27
826 7355 27
87 2731 27
1074 9350 28
1386 7906 28
3626 6936 28
2365 2708 28
2114 8597 28
1319 3423 28
1921 4344 28
8709 9119 28
1794 4747 28
2580 4150 28
2565 4727 28
3119 3902 28
608 9817 28
4983 8867 28
923 9519 28
4442 4582 28
8379 9577 28
2807 4019 28
3470 7567 28
5913 8681 28
4416 7529 28
2347 3336 28
5340 9358 28
5054 7152 28
4207 5047 28
5236 8891 28
840 7325 28
7361 9888 28
3532 7872 28
657 4953 28
2390 8746 28
7432 8891 28
3686 6253 28
2165 6504 28
6865 7608 28
1055 7657 28
6887 8065 28
6 8632 29
2857 6821 29
1894 2840 29
2909 3408 29
190 5330 29
7777 8808 29
911 2912 29
3013 9270 29
4152 7423 29
4861 6693 29
4405 7294 29
3324 6499 29
42 8243 29
4938 6453 29
3539 6033 29
29 7129 29
3640 4657 29
1329 4184 29
1965 6174 29
3974 4441 29
4634 6724 29
5883 6782 29
3978 4990 29
1085 9844 29
669 4029 29
2315 2906 29
2312 8049 29
6462 7751 30
8789 9981 30
5785 7160 30
1673 3607 30
5278 6517 30
6734 9394 30
4096 8323 30
490 8822 30
134 5211 30
1900 4485 30
5975 6704 30
16 4850 30
776 7500 30
5500 9635 30
672 1178 30
212 8049 30
2698 6717 30
628 8648 30
2030 5809 30
1334 3522 30
2218 5544 30
7309 7688 31
3203 8343 31
5982 8564 31
1215 3586 31
1278 9665 31
4793 6113 31
885 1619 31
4214 9206 31
115 1607 31
2627 7948 31
3630 3769 31
3691 9431 31
5667 8100 31
5556 8877 31
6208 9363 31
4495 9206 31
1154 1750 31
5827 7732 31
743 7502 31
1979 6446 31
1969 4611 31
220 1197 31
1767 1971 31
2377 5883 31
1908 5451 31
2131 4048 32
919 7008 32
8950 9002 32
1713 2716 32
3216 7294 32
6029 7557 32
3122 3439 32
4128 7382 32
7646 8427 32
27 4482 32
6905 7292 32
6576 9896 32
9246 9760 32
2135 6676 32
1566 4236 32
2447 6857 32
5312 7003 32
1769 8462 32
3367 7019 32
5116 6058 32
3226 3821 32
1750 7945 32
213 1230 32
2004 4659 32
5116 9226 32
3984 7494 32
2330 7382 32
2025 6536 32
1800 3394 32
5325 9565 32
4125 8022 33
657 3441 33
6189 6920 33
187 7811 33
991 5759 33
1091 8941 33
1313 8925 33
4828 7401 33
219 3739 33
1404 2572 33
9182 9760 33
1751 3768 33
7784 8136 33
1438 5688 33
2074 6276 33
1351 1716 33
6453 6869 33
3024 9195 33
1813 1950 33
5640 6788 33
3581 9758 33
7223 8643 34
4666 6259 34
16 9266 34
881 2095 34
3122 6020 34
9649 9935 34
2184 8514 34
4597 5525 34
8647 9193 34
4513 6401 34
4039 7190 34
71 1565 34
2134 8321 34
9483 9987 34
2463 5251 34
2537 9498 34
5182 5267 34
5029 7547 34
1530 6429 34
215 2735 34
7260 7296 34
2806 7722 34
3602 9739 34
2473 2632 34
5036 6147 34
2459 9603 34
1537 2298 34
2664 5701 34
2901 9640 34
3477 9925 34
2896 8442 34
3247 6433 34
1160 9314 34
3492 6585 35
5243 8534 35
4638 9380 35
5734 7814 35
3550 4275 35
3354 7785 35
7593 8375 35
3356 7753 35
831 5477 35
245 4751 35
1141 7946 35
1146 1205 35
7242 9870 35
499 5533 35
232 7372 35
1295 8465 35
6656 8897 35
3875 7904 35
3285 4267 35
4785 6051 35
175 2246 35
4981 9157 35
5702 8793 35
6177 7502 35
7642 8459 35
280 4652 35
230 9616 35
207 2282 35
3625 4016 35
1340 8996 35
378 6381 35
6117 7424 35
2612 4068 35
5895 8077 35
1279 1979 35
633 2890 36
1941 3732 36
1938 6403 36
4531 5464 36
2402 6855 36
4844 7104 36
2724 5491 36
3853 7621 36
1572 3373 36
7289 8583 36
1580 5547 36
8295 9227 36
926 8643 36
6802 9710 36
332 487 36
1467 2834 36
3206 6290 36
2627 5296 36
2111 6818 36
5238 9640 36
1450 4069 36
5656 8623 36
5103 7120 36
2730 6582 36
4688 6214 37
4761 5889 37
4001 7501 37
3315 8090 37
216 3351 37
3412 9504 37
3478 6583 37
6918 9914 37
3726 7290 37
3818 9568 37
6756 9854 37
6710 8100 37
4616 9077 37
6087 9913 37
4966 9149 37
917 4689 37
6481 9521 37
860 6528 37
333 7232 37
4430 6119 37
194 657 37
2495 9936 37
1556 5584 37
2723 7119 37
1858 2744 37
5956 6638 37
5319 7999 37
1840 7265 37
8481 9591 37
2916 4254 37
9212 9708 37
5599 8549 37
2177 4215 37
2615 9980 37
5893 9259 37
1525 6606 37
1660 5494 37
5620 7096 37
2852 8811 37
1772 3708 37
5559 8622 37
2246 8385 37
5396 7973 38
689 9207 38
2755 9564 38
5003 5184 38
3001 3570 38
4468 6852 38
176 6285 38
4176 5173 38
8546 8852 38
261 1882 38
6973 8020 38
2517 5951 38
2 1353 38
5370 5655 38
742 5752 38
7047 9471 38
5792 8518 38
1546 8636 38
6644 7249 38
1671 6042 38
5430 9416 38
1229 9794 38
1343 5759 38
1956 5941 39
8927 9133 39
3231 9999 39
835 9413 39
3543 9109 39
2304 4119 39
4579 5844 39
2841 7756 39
5940 6143 39
3221 6103 39
777 7631 39
2950 5080 39
4664 6837 39
5717 9455 39
91 1331 39
4472 7023 39
5918 9563 39
2653 7674 39
7131 9576 39
4866 9597 39
4539 9985 39
3164 6450 39
5335 5363 39
73 334 39
5111 8538 39
6360 8770 39
5590 8787 39
1721 9367 40
2226 7458 40
4341 7475 40
863 7178 40
1330 6471 40
2611 8675 40
3960 9940 40
9522 9831 40
4591 8385 40
5075 9251 40
1698 4330 40
4157 4409 40
7435 9570 40
5846 7367 40
531 6122 40
2580 6350 40
967 2151 40
87 3620 40
1944 2819 40
930 7462 40
2984 5415 40
92 2291 40
2616 2788 40
4981 6617 40
3024 5054 40
4390 7380 40
2067 5000 40
8894 9199 40
618 1092 41
7051 8803 41
7397 9438 41
2325 3279 41
5691 9414 41
2492 7671 41
2909 6963 41
3961 9021 41
1352 9722 41
4337 9068 41
4326 5539 41
6416 8681 41
1022 3290 41
2792 6658 41
3369 5991 41
753 5118 41
5409 7908 41
3757 9672 41
2818 4806 41
3299 4173 41
5 3166 41
774 8284 41
3740 5580 41
758 9614 42
1442 8061 42
702 1693 42
6326 6862 42
2735 3009 42
6068 7706 42
1144 6858 42
3614 4775 42
2848 7529 42
2512 8414 42
1515 1835 42
771 3229 42
551 7959 42
655 1574 42
1435 3517 42
493 4899 42
5609 8318 42
2356 6779 42
3938 5678 42
9207 9321 42
4070 9950 42
5236 5416 42
336 9752 42
4059 4804 42
3132 4037 42
1269 9883 42
6199 8731 42
960 2912 42
333 8122 42
2443 7598 42
1585 2627 42
3096 5781 42
6217 9413 42
1690 3812 42
1691 6121 42
1567 7129 42
1843 9436 43
5198 9602 43
4102 6579 43
398 8927 43
7917 9227 43
1018 3375 43
616 8505 43
5906 8496 43
8355 9335 43
1019 8955 43
2358 7387 43
6374 9021 43
8049 9265 43
968 9847 43
1251 9673 43
1465 8576 43
2517 2987 43
960 3979 43
1597 5963 43
2408 5590 43
262 3025 43
3256 4272 43
3996 5639 43
865 3269 43
5756 9035 44
2674 3183 44
1439 6191 44
2036 3103 44
966 5611 44
851 1906 44
4948 8697 44
2303 4009 44
5313 7317 44
6952 7558 44
2710 4608 44
1499 7610 44
410 9312 44
2033 7907 44
219 5960 44
1096 4155 44
543 3490 44
4435 8598 44
205 7612 44
3788 7626 44
3408 7191 44
4812 5125 44
4753 8189 44
100 2974 44
2718 8754 44
2284 9657 44
3827 5452 44
6044 8626 44
2874 6064 44
4546 6522 44
1385 7239 44
131 7281 44
5553 9047 44
5980 8777 45
70 1363 45
691 8012 45
3360 7831 45
321 7824 45
5313 8215 45
1259 4103 45
4353 4451 45
4604 9934 45
4622 7322 45
1932 3908 45
238 7934 45
3060 3611 45
24 1676 45
3706 8893 45
2320 2920 45
1989 9172 45
543 7582 45
1184 2030 45
1328 7015 45
719 9618 45
1093 9553 45
5665 6642 45
246 3507 45
1175 4597 45
89 3454 45
2397 5008 45
6514 6738 45
1025 2486 45
3453 9335 45
1701 3003 45
60 3967 45
822 8773 46
4156 5204 46
3411 9511 46
5806 9409 46
799 6341 46
2499 8238 46
8298 9170 46
196 4629 46
8593 9832 46
3261 3677 46
443 8642 46
6676 6963 46
4700 7913 46
6287 6510 46
2559 7014 46
3186 8941 46
636 8823 46
4742 6781 46
7138 8875 46
2235 8524 46
2319 2706 46
4518 9547 46
1889 4703 46
2964 6509 46
2365 8583 46
8344 9979 46
191 445 46
136 388 46
398 6365 46
1390 1513 46
1644 5647 46
9736 9884 46
3743 8845 46
8707 9568 46
658 3627 47
7052 8887 47
1438 6062 47
4618 9395 47
3921 4865 47
1052 7058 47
4758 4866 47
3676 7354 47
4386 5259 47
1355 7287 47
5745 7317 47
4052 4668 47
96 2333 47
2323 4958 47
2307 4527 47
2042 3007 47
1979 3158 47
152 782 47
856 5386 47
6922 9823 47
826 8726 47
690 806 47
1164 5095 47
2098 5841 47
5761 8121 47
4151 8830 47
6999 9613 47
6114 6992 47
3133 4593 47
3606 4954 47
4846 5695 47
976 2530 47
35 2932 47
3105 5852 48
1080 8527 48
6913 8395 48
7907 9877 48
7971 9276 48
1512 7863 48
2046 6881 48
3663 5531 48
1776 8785 48
9150 9232 48
1176 4945 48
51 4437 48
1903 8843 48
1532 6284 48
2381 6729 48
3839 6986 48
5793 6551 48
5262 8640 48
1553 9193 48
1200 3006 48
2714 5744 48
1149 8081 48
911 6708 48
1245 7820 48
2019 5763 48
641 6033 48
2802 2839 48
272 6773 48
4282 4807 48
532 890 49
5549 9353 49
4643 8835 49
3349 8453 49
635 7423 49
4178 8252 49
6015 9970 49
4286 5464 49
1649 3182 49
372 7926 49
280 2100 49
2873 9643 49
515 1356 49
8433 8881 49
1002 5421 49
3127 6154 49
131 3715 49
1153 8893 49
1702 6548 49
3053 5593 49
7104 9247 49
2872 3950 49
1561 8383 49
3183 8427 49
268 3196 49
7492 9672 50
594 2371 50
5270 7253 50
4289 7532 50
5414 9184 50
8702 9547 50
1682 9870 50
4046 5040 50
3940 6237 50
8744 9860 50
976 4799 50
803 7393 50
1284 2195 50
1952 2872 50
1578 5311 50
3967 4195 50
2500 3196 50
71 3284 50
3725 6899 50
6262 6625 50
2312 6369 50
3383 8469 50
1757 5415 50
1641 3639 50
1031 3849 50
3368 3641 50
365 7481 50
1061 3357 50
1970 6294 50
229 9165 50
2896 3793 50
6301 7093 50
3271 3645 50
4870 7525 50
1192 6350 50
4814 5985 50
8387 9898 50
2261 6809 50
9132 9248 51
3669 6558 51
5026 5572 51
106 8219 51
5510 7879 51
8143 9322 51
2484 9933 51
5020 9065 51
2698 7222 51
512 7481 51
164 4882 51
1866 2707 51
7688 7921 51
6429 9209 51
124 1556 51
4344 8284 51
2046 6258 51
2636 6337 51
7937 9669 51
1894 4054 51
2594 6732 51
4089 7751 51
2889 8744 51
3277 5133 51
2920 7684 51
3170 6378 52
2251 9451 52
4234 8327 52
7323 7351 52
1190 7142 52
4931 6399 52
1834 5514 52
242 2050 52
8677 9077 52
2247 8200 52
3791 7665 52
4009 7678 52
6329 8795 52
7147 8804 52
558 1013 52
9021 9338 52
5504 7018 52
3648 5932 52
5937 8857 52
2082 6076 52
235 6624 52
139 9914 52
4963 8417 52
3106 8640 52
4984 9865 53
12 4474 53
8033 8819 53
7719 9154 53
5447 7193 53
158 4713 53
5206 7677 53
7102 8113 53
3181 5031 53
9609 9910 53
6420 7073 53
3481 5913 53
2095 8695 53
3507 5194 53
470 8321 53
405 3645 53
3119 9530 53
5390 6376 53
1450 5782 53
6451 9313 53
501 8999 53
7966 8319 53
2880 7234 53
6744 8145 53
661 9138 53
2527 5313 54
3540 8899 54
5290 9477 54
2542 2574 54
2914 7202 54
1424 1888 54
1755 2629 54
333 7848 54
2480 3830 54
517 2905 54
4170 6139 54
1569 3272 54
2505 4302 54
3161 4115 54
8574 9352 54
1575 4118 54
452 1742 54
604 6715 54
9653 9810 54
1839 7326 54
1508 4329 54
6133 9462 54
2526 7948 54
4223 7580 55
1175 3212 55
896 4691 55
7602 9925 55
6801 9184 55
3280 8894 55
2070 4881 55
3506 5113 55
3442 9550 55
8800 9499 55
5699 9613 55
1579 9825 55
4047 6256 55
9308 9382 55
6327 7994 55
6057 7541 55
3759 8984 55
3922 6239 55
417 8846 55
702 6902 55
2547 5132 55
3624 5492 55
2555 6284 55
3934 5760 55
2057 9361 55
244 7635 55
2385 5091 55
2495 3415 55
3417 6769 55
1426 1688 55
5814 9787 55
1151 9127 55
2209 9667 55
584 2062 55
2013 7645 56
4748 9316 56
5985 7052 56
969 1714 56
812 9640 56
5206 9650 56
1863 8001 56
6736 8626 56
4315 7995 56
1860 5293 56
5245 5676 56
510 9860 56
1419 2821 56
350 9272 56
2698 7245 56
28 1083 56
1054 8049 56
8024 8371 56
7083 9499 56
5317 6384 56
1895 4239 56
5838 7638 56
3669 6364 56
6820 9382 56
790 5476 56
4374 9293 56
41 6756 56
3250 6898 56
5026 5814 56
6049 6813 56
2035 8084 56
1947 3785 56
1501 5271 57
3043 5554 57
2692 9364 57
440 6381 57
918 2122 57
3053 7559 57
2161 3477 57
5904 8213 57
3138 7417 57
5064 8334 57
3062 5203 57
936 1925 57
773 9513 57
4576 5942 57
1113 4758 57
1619 1822 57
1674 7504 57
5788 8809 57
1591 2063 57
1531 1710 57
1380 5053 57
1195 9915 57
1190 2614 57
2146 5012 57
2059 8350 57
7035 9281 57
2412 4297 57
5261 5793 57
2710 5675 57
7061 9798 57
2351 4455 57
1843 9209 57
3423 6277 57
2052 4528 57
8342 8722 58
3950 7670 58
5554 8907 58
4388 7405 58
5665 9866 58
4885 6076 58
6633 8663 58
425 9888 58
2450 8988 58
4630 5532 58
1578 3568 58
5112 7633 58
1385 3478 58
1393 6867 58
618 9607 58
5862 7578 58
1045 7173 58
3206 5628 58
6355 9826 58
3758 7628 58
13 3298 58
29 8395 58
6010 8813 58
788 9455 58
1256 6206 58
7331 7537 58
5877 9572 58
1243 4933 58
2848 7474 58
6316 7016 58
2403 8621 58
5153 7675 58
5426 7931 58
4619 4895 58
491 1012 58
7633 8466 58
1291 8105 59
4557 9229 59
768 9588 59
5871 6854 59
4404 8608 59
171 6930 59
776 5068 59
3199 8626 59
1232 2795 59
3623 6234 59
1113 2685 59
2125 6660 59
4642 9806 59
508 5565 59
875 6308 59
834 5960 59
869 3492 59
507 3969 59
5678 7959 59
543 6367 59
8562 9360 59
8137 9468 59
970 9732 59
751 3178 59
4207 9106 59
5489 8910 59
1806 5584 59
3065 5368 59
5120 7957 59
8085 9566 59
4257 6472 60
6981 7786 60
612 3343 60
1778 2349 60
1360 9029 60
1104 5522 60
6733 8538 60
7288 8515 60
3247 4286 60
4266 7955 60
859 4933 60
5281 8909 60
7037 7456 60
3427 5443 60
221 5290 60
1654 2116 60
8475 9556 60
2180 8118 60
7156 9375 60
